base,ilvl,rarity,sockets,mods,addedMods,removedMods
Precursor Tablet,80,Rare,0,"[{'name':'Collector\'s','tier':1,'roll':[27],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[27],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[10],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of the Essence','tier':1,'roll':[77],'ref':['Your Maps have #% increased chance to contain Essences'],'type':'explicit'}]","[{'name':'of the Essence','tier':1,'roll':[77],'ref':['Your Maps have #% increased chance to contain Essences'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[27],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of the Summoning','tier':1,'roll':[41],'ref':['Area has #% increased chance to contain a Summoning Circle'],'type':'explicit'}]","[{'name':'of the Summoning','tier':1,'roll':[41],'ref':['Area has #% increased chance to contain a Summoning Circle'],'type':'explicit'}]","[{'name':'of the Essence','tier':1,'roll':[77],'ref':['Your Maps have #% increased chance to contain Essences'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Challenger\'s','tier':1,'roll':[8],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[8],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'of the Summoning','tier':1,'roll':[41],'ref':['Area has #% increased chance to contain a Summoning Circle'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Challenger\'s','tier':1,'roll':[10],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[10],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[8],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of Spirits','tier':1,'roll':[96],'ref':['Your Maps have #% increased chance to contain Azmeri Spirits'],'type':'explicit'}]","[{'name':'of Spirits','tier':1,'roll':[96],'ref':['Your Maps have #% increased chance to contain Azmeri Spirits'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[10],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Challenger\'s','tier':1,'roll':[7],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[7],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'of Spirits','tier':1,'roll':[96],'ref':['Your Maps have #% increased chance to contain Azmeri Spirits'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Collector\'s','tier':1,'roll':[30],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[30],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[7],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Bountiful','tier':1,'roll':[32],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]","[{'name':'Bountiful','tier':1,'roll':[32],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[30],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Collector\'s','tier':1,'roll':[20],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[20],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Bountiful','tier':1,'roll':[32],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Breeding','tier':1,'roll':[10],'ref':['#% increased Pack Size in your Maps'],'type':'explicit'}]","[{'name':'Breeding','tier':1,'roll':[10],'ref':['#% increased Pack Size in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[20],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Treasurer\'s','tier':1,'roll':[3],'ref':['Your Maps contain an additional Rare Chest'],'type':'explicit'}]","[{'name':'Treasurer\'s','tier':1,'roll':[3],'ref':['Your Maps contain an additional Rare Chest'],'type':'explicit'}]","[{'name':'Breeding','tier':1,'roll':[10],'ref':['#% increased Pack Size in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Collector\'s','tier':1,'roll':[24],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[24],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Treasurer\'s','tier':1,'roll':[3],'ref':['Your Maps contain an additional Rare Chest'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of the Essence','tier':1,'roll':[96],'ref':['Your Maps have #% increased chance to contain Essences'],'type':'explicit'}]","[{'name':'of the Essence','tier':1,'roll':[96],'ref':['Your Maps have #% increased chance to contain Essences'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[24],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Elevated','tier':1,'roll':[11],'ref':['#% increased Experience gain'],'type':'explicit'}]","[{'name':'Elevated','tier':1,'roll':[11],'ref':['#% increased Experience gain'],'type':'explicit'}]","[{'name':'of the Essence','tier':1,'roll':[96],'ref':['Your Maps have #% increased chance to contain Essences'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Brimming','tier':1,'roll':[27],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]","[{'name':'Brimming','tier':1,'roll':[27],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]","[{'name':'Elevated','tier':1,'roll':[11],'ref':['#% increased Experience gain'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Challenger\'s','tier':1,'roll':[11],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[11],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'Brimming','tier':1,'roll':[27],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Elevated','tier':1,'roll':[15],'ref':['#% increased Experience gain'],'type':'explicit'}]","[{'name':'Elevated','tier':1,'roll':[15],'ref':['#% increased Experience gain'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[11],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Teeming','tier':1,'roll':[53],'ref':['#% increased Magic Monsters'],'type':'explicit'}]","[{'name':'Teeming','tier':1,'roll':[53],'ref':['#% increased Magic Monsters'],'type':'explicit'}]","[{'name':'Elevated','tier':1,'roll':[15],'ref':['#% increased Experience gain'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of the Devoted','tier':1,'roll':[1],'ref':['Your Maps contain an additional Shrine'],'type':'explicit'}]","[{'name':'of the Devoted','tier':1,'roll':[1],'ref':['Your Maps contain an additional Shrine'],'type':'explicit'}]","[{'name':'Teeming','tier':1,'roll':[53],'ref':['#% increased Magic Monsters'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of the Devoted','tier':1,'roll':[1],'ref':['Your Maps contain an additional Shrine'],'type':'explicit'}]","[]","[]"
Precursor Tablet,80,Rare,0,"[{'name':'Collector\'s','tier':1,'roll':[26],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[26],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'of the Devoted','tier':1,'roll':[1],'ref':['Your Maps contain an additional Shrine'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Challenger\'s','tier':1,'roll':[9],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[9],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[26],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Bountiful','tier':1,'roll':[30],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]","[{'name':'Bountiful','tier':1,'roll':[30],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[9],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Elevated','tier':1,'roll':[14],'ref':['#% increased Experience gain'],'type':'explicit'}]","[{'name':'Elevated','tier':1,'roll':[14],'ref':['#% increased Experience gain'],'type':'explicit'}]","[{'name':'Bountiful','tier':1,'roll':[30],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of the Exile','tier':1,'roll':[45],'ref':['Your Maps have #% increased chance to contain Rogue Exiles'],'type':'explicit'}]","[{'name':'of the Exile','tier':1,'roll':[45],'ref':['Your Maps have #% increased chance to contain Rogue Exiles'],'type':'explicit'}]","[{'name':'Elevated','tier':1,'roll':[14],'ref':['#% increased Experience gain'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Bountiful','tier':1,'roll':[39],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]","[{'name':'Bountiful','tier':1,'roll':[39],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]","[{'name':'of the Exile','tier':1,'roll':[45],'ref':['Your Maps have #% increased chance to contain Rogue Exiles'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of Shrines','tier':1,'roll':[82],'ref':['Your Maps have #% increased chance to contain Shrines'],'type':'explicit'}]","[{'name':'of Shrines','tier':1,'roll':[82],'ref':['Your Maps have #% increased chance to contain Shrines'],'type':'explicit'}]","[{'name':'Bountiful','tier':1,'roll':[39],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Elevated','tier':1,'roll':[14],'ref':['#% increased Experience gain'],'type':'explicit'}]","[{'name':'Elevated','tier':1,'roll':[14],'ref':['#% increased Experience gain'],'type':'explicit'}]","[{'name':'of Shrines','tier':1,'roll':[82],'ref':['Your Maps have #% increased chance to contain Shrines'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Brimming','tier':1,'roll':[28],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]","[{'name':'Brimming','tier':1,'roll':[28],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]","[{'name':'Elevated','tier':1,'roll':[14],'ref':['#% increased Experience gain'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Teeming','tier':1,'roll':[66],'ref':['#% increased Magic Monsters'],'type':'explicit'}]","[{'name':'Teeming','tier':1,'roll':[66],'ref':['#% increased Magic Monsters'],'type':'explicit'}]","[{'name':'Brimming','tier':1,'roll':[28],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of the Cartographer','tier':1,'roll':[47],'ref':['#% increased Quantity of Waystones found in your Maps'],'type':'explicit'}]","[{'name':'of the Cartographer','tier':1,'roll':[47],'ref':['#% increased Quantity of Waystones found in your Maps'],'type':'explicit'}]","[{'name':'Teeming','tier':1,'roll':[66],'ref':['#% increased Magic Monsters'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of Strongboxes','tier':1,'roll':[78],'ref':['Your Maps have #% increased chance to contain Strongboxes'],'type':'explicit'}]","[{'name':'of Strongboxes','tier':1,'roll':[78],'ref':['Your Maps have #% increased chance to contain Strongboxes'],'type':'explicit'}]","[{'name':'of the Cartographer','tier':1,'roll':[47],'ref':['#% increased Quantity of Waystones found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Bountiful','tier':1,'roll':[37],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]","[{'name':'Bountiful','tier':1,'roll':[37],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]","[{'name':'of Strongboxes','tier':1,'roll':[78],'ref':['Your Maps have #% increased chance to contain Strongboxes'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Brimming','tier':1,'roll':[38],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]","[{'name':'Brimming','tier':1,'roll':[38],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]","[{'name':'Bountiful','tier':1,'roll':[37],'ref':['#% increased Gold found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Brimming','tier':1,'roll':[33],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]","[{'name':'Brimming','tier':1,'roll':[33],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]","[{'name':'Brimming','tier':1,'roll':[38],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Treasurer\'s','tier':1,'roll':[3],'ref':['Your Maps contain an additional Rare Chest'],'type':'explicit'}]","[{'name':'Treasurer\'s','tier':1,'roll':[3],'ref':['Your Maps contain an additional Rare Chest'],'type':'explicit'}]","[{'name':'Brimming','tier':1,'roll':[33],'ref':['#% increased number of Rare Monsters'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Collector\'s','tier':1,'roll':[18],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[18],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Treasurer\'s','tier':1,'roll':[3],'ref':['Your Maps contain an additional Rare Chest'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of Shrines','tier':1,'roll':[92],'ref':['Your Maps have #% increased chance to contain Shrines'],'type':'explicit'}]","[{'name':'of Shrines','tier':1,'roll':[92],'ref':['Your Maps have #% increased chance to contain Shrines'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[18],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Treasurer\'s','tier':1,'roll':[3],'ref':['Your Maps contain an additional Rare Chest'],'type':'explicit'}]","[{'name':'Treasurer\'s','tier':1,'roll':[3],'ref':['Your Maps contain an additional Rare Chest'],'type':'explicit'}]","[{'name':'of Shrines','tier':1,'roll':[92],'ref':['Your Maps have #% increased chance to contain Shrines'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of the Summoning','tier':1,'roll':[37],'ref':['Area has #% increased chance to contain a Summoning Circle'],'type':'explicit'}]","[{'name':'of the Summoning','tier':1,'roll':[37],'ref':['Area has #% increased chance to contain a Summoning Circle'],'type':'explicit'}]","[{'name':'Treasurer\'s','tier':1,'roll':[3],'ref':['Your Maps contain an additional Rare Chest'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Crystallised','tier':1,'roll':[1],'ref':['Your Maps contain an additional Essence'],'type':'explicit'}]","[{'name':'Crystallised','tier':1,'roll':[1],'ref':['Your Maps contain an additional Essence'],'type':'explicit'}]","[{'name':'of the Summoning','tier':1,'roll':[37],'ref':['Area has #% increased chance to contain a Summoning Circle'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Collector\'s','tier':1,'roll':[29],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[29],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Crystallised','tier':1,'roll':[1],'ref':['Your Maps contain an additional Essence'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'of the Antiquarian','tier':1,'roll':[1],'ref':['Your Maps contain # additional Strongboxes'],'type':'explicit'}]","[{'name':'of the Antiquarian','tier':1,'roll':[1],'ref':['Your Maps contain # additional Strongboxes'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[29],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Challenger\'s','tier':1,'roll':[9],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[9],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]","[{'name':'of the Antiquarian','tier':1,'roll':[1],'ref':['Your Maps contain # additional Strongboxes'],'type':'explicit'}]"
Precursor Tablet,80,Rare,0,"[{'name':'Collector\'s','tier':1,'roll':[26],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Collector\'s','tier':1,'roll':[26],'ref':['#% increased Rarity of Items found in your Maps'],'type':'explicit'}]","[{'name':'Challenger\'s','tier':1,'roll':[9],'ref':['#% increased Effectiveness of Monsters in your Maps'],'type':'explicit'}]"
